feature,label,confidence,polysemantic,bal_acc,f1,fire_count,notes
4605,Circular metallic button or fastener,0.85,False,0.9,0.8889,,"The feature consistently fires on round metal buttons, snaps, or circular metallic fasteners visible on fabric, bags, and textiles across all examples."
4644,White sail with vertical seam,0.92,False,0.9,0.8889,,"The feature consistently highlights the white main sail on sailboats, specifically regions where vertical seams or panels divide the sail structure."
4636,Dragonfly wings transparent membrane,0.92,False,0.9,0.8889,,"The feature consistently highlights the delicate, translucent wing structures of dragonflies across multiple images and angles."
4532,Apple stem and calyx area,0.92,False,0.9,0.8889,,"The red highlights consistently mark the top/crown region of apples where the stem and calyx (flower remnant) meet, a distinctive botanical feature visible across all varieties and angles."
4630,Hair strands and texture,0.85,False,0.9,0.9,,"The red highlights consistently mark hair regions, particularly focusing on individual hair strands, hair edges, and hair texture details across different hairstyles and colors."
4638,Red autumn foliage on trees,0.92,False,0.9,0.8889,,"The feature consistently highlights clusters of reddish-crimson tree foliage during fall season, appearing across various tree types and lighting conditions."
4640,mushroom stem or stalk,0.92,False,0.9,0.9,,The feature consistently highlights the vertical cylindrical stem/stalk structure of various mushroom species across all 16 examples.
4649,Motocross riders and dirt bikes,0.85,False,0.9,0.8889,,The feature consistently highlights motocross/dirt bike riders in racing gear and action poses on off-road motorcycles.
4653,Beer bottle labels and branding,0.92,False,0.9,0.9,,"The feature consistently fires on the decorative label regions of Shiner beer bottles, particularly text and logos on the bottle surface."
4667,apple stem and crown area,0.92,False,0.9,0.9,,"The feature consistently highlights the top of apples where the stem meets the fruit and the characteristic crown/dimple region, regardless of apple color or variety."
4687,Tree-lined roads and paths,0.92,False,0.9,0.8889,,"The feature consistently activates on roads, paths, and lanes bordered by dense vegetation or trees on both sides, creating a characteristic corridor-like structure."
4685,Electric motor or rotating spindle,0.85,False,0.9,0.9,,"The feature consistently highlights cylindrical rotating components, electric motors, and spindle assemblies across industrial machinery."
4691,Vehicle rear lights and taillights,0.92,False,0.9,0.8889,,"The red highlights consistently mark the rear section of vehicles, specifically the taillight clusters which are typically red/orange colored rectangular assemblies on the back of cars."
4704,seal or sea lion head,0.92,False,0.9,0.9,,"The highlighted regions consistently mark the heads of seals and sea lions, capturing their distinctive rounded skulls and facial features across various poses and lighting conditions."
4632,Hexagonal honeycomb cellular pattern,0.95,False,0.9,0.8889,,"The feature consistently activates on hexagonal or honeycomb-like repeating geometric structures, whether from actual beehives, cellular materials, or similar tessellated patterns."
4664,Vehicle rear bumper or tow hitch,0.92,False,0.9,0.9091,,"The red highlights consistently mark the rear lower portion of vehicles, specifically the bumper, tow hitch, or trailer coupling area."
4698,Rocky outcrops and stone formations,0.92,False,0.9,0.8889,,"The feature consistently highlights exposed rocky peaks, boulder clusters, and stone formations that protrude from landscapes."
4652,Tablecloths and table coverings,0.92,False,0.9,0.9091,,"The feature consistently highlights fabric table coverings in various colors, patterns, and textures across dining and event settings."
4705,hollow open cavities in objects,0.92,False,0.9,0.8889,,"The feature consistently activates on deep recessed or hollow openings found in various objects like peppers, flowers, fruits, and fungi."
4701,Triple spiral or triskelion motif,0.95,False,0.9,0.8889,,"The feature consistently fires on three-armed spiral or rotational symmetry patterns, appearing as tattoos, decorative symbols, and ornamental designs across all tiles."
4703,Wine bottle label or neck foil,0.85,False,0.9,0.9,,"The red highlights consistently mark the upper portion of wine bottles where labels, foils, and neck wrapping are located across all varieties shown."
4750,dog head and snout,0.92,False,0.9,0.9,,"The red highlights consistently mark the frontal head region and snout area of dogs across various breeds, angles, and contexts."
4753,cooked brussels sprouts,0.92,False,0.9,0.9,,"The feature consistently fires on roasted or sautéed brussels sprouts across various dishes and preparations, identifying the characteristic round, textured green vegetable."
4748,white creamy sauce or topping,0.85,False,0.9,0.8889,,"The highlighted regions consistently show white/pale creamy elements like sour cream, mayonnaise, mozzarella, or similar dairy-based toppings on food dishes."
4752,Dense colorful foliage canopy,0.85,False,0.9,0.9,,"The feature consistently activates on tree canopies with vibrant, saturated colors (reds, purples, pinks, yellows) in their foliage, typically indicating seasonal color changes or flowering trees."
4736,Small delicate clustered flowers,0.92,False,0.9,0.8889,,"The feature consistently activates on dense, small-petaled flower clusters in lilac, white, and pink tones across multiple plant species."
4768,Distant mountainous terrain and valleys,0.85,False,0.9,0.8889,,"The feature consistently highlights far-away mountain ranges, distant valleys, and layered topography visible from elevated vantage points."
4749,Red rectangular display boxes or shelving units,0.85,False,0.9,0.8889,,"The feature consistently fires on red-colored rectangular storage boxes, shelves, or display cases that stand out against surrounding collections of items."
4723,Fine-textured foliage and ferns,0.85,False,0.9,0.8889,,"The feature consistently highlights delicate, finely-divided leafy structures including ferns, feathery grass foliage, and intricate leaf patterns with small individual leaves densely packed together."
4617,flower centers and stamens,0.92,False,0.9,0.8889,,"The feature consistently highlights the central reproductive structures of flowers, including stamens, pistils, and the darker interior centers where these organs are concentrated."
4718,Flower stamens and reproductive centers,0.85,False,0.9,0.8889,,"The feature consistently highlights the central reproductive structures (stamens, pistils, and flower centers) across diverse flower types and colors."
4708,Red round berries or fruits,0.95,False,0.9,0.9091,,"The feature consistently fires on clusters of bright red, spherical berry or small fruit structures, regardless of plant species or background."
4786,Circular branded labels and text on equipment,0.85,False,0.9,0.8889,,"The feature consistently highlights circular product labels, brand names, and text markings on tools, camera lenses, and measuring devices."
4763,Linear parallel striations and texture,0.85,False,0.9,0.9,,"The feature consistently highlights long, thin parallel lines and striped patterns found in plant stems, leaves, and fibrous vegetable structures."
4716,Chronograph subdial registers,0.92,False,0.9,0.8889,,"The feature consistently highlights the small circular subdials on watch faces, particularly the auxiliary chronograph counters used to measure elapsed time."
4803,Yellow diagonal stripe or banner,0.85,False,0.9,0.8889,,The feature consistently highlights yellow diagonal stripes or product highlight banners that appear across various Tampax packaging designs.
4800,crumb interior texture of baked goods,0.92,False,0.9,0.9,,"The feature consistently highlights the cross-sectional interior crumb structure of cakes, muffins, and baked pastries showing the porous, granular texture inside."
4794,glass bottle surface reflection,0.85,False,0.9,0.9091,,"The feature consistently highlights glossy, reflective surfaces on glass bottles, capturing the characteristic shine and light reflection on smooth bottle surfaces."
4812,crispy fried coating texture,0.92,False,0.9,0.9091,,"All highlighted regions show the golden-brown, crunchy exterior surface of deep-fried foods like chicken, cutlets, and breaded items."
4831,typewriter keys and key mechanisms,0.92,False,0.9,0.9,,The feature consistently highlights the circular typewriter keys and surrounding mechanical key components across vintage typewriter machines.
4758,Soft-bodied marine organisms,0.92,False,0.9,0.9,,"The feature consistently highlights nudibranchs, sea slugs, and other soft-bodied mollusks with smooth or bumpy fleshy bodies in marine environments."
4850,Vehicle tail lights and rear lamps,0.95,False,0.9,0.8889,,The feature consistently highlights red circular or oval-shaped tail lights and brake lights on the rear of vehicles across different car models.
4545,flower disk center,0.92,False,0.9,0.8889,,"The feature consistently activates on the central disk/eye region of flowers, regardless of flower type, color, or petal arrangement."
4835,Leaf surface texture and veining,0.92,False,0.9,0.9,,"The feature consistently activates on detailed leaf textures, including visible veins, ridges, and the intricate surface patterns characteristic of herbaceous plant foliage."
4837,Raised arms and hands overhead,0.92,False,0.9,0.9,,"The feature consistently highlights people with their arms raised upward in various contexts including celebration, cheering, sports, and performances."
4871,Alcoholic beverages and drinks,0.92,False,0.9,0.9091,,"The feature consistently highlights glasses, bottles, and served drinks in bar/cocktail settings across all 16 examples."
4868,Cylindrical drum or spool mechanism,0.85,False,0.9,0.9,,"The highlighted regions consistently mark cylindrical rotating drums, spools, or coils that are central mechanical components in winches, reels, and similar equipment."
4793,Piano keys,0.98,False,0.9,0.9,,The feature consistently activates on keyboard piano keys across various synthesizers and electronic instruments in different contexts.
4769,neuron cell body soma,0.92,False,0.9,0.8889,,"Red boxes consistently highlight the central soma/cell body of neurons, which appears as the bright central hub from which dendrites and axons radiate outward."
4883,Glacial ice surface texture,0.92,False,0.9,0.9,,"The feature consistently highlights the distinctive cracked, fractured, and ridged texture patterns characteristic of glacier ice faces."
4897,Dense vegetation on tropical islands,0.92,False,0.9,0.9091,,The red highlights consistently mark the dark green forested areas of small tropical islands surrounded by turquoise water.
4872,Hat brim edge or band trim,0.85,False,0.9,0.9,,"The feature consistently activates on the decorative bands, trims, and edges that run around hat brims, particularly where contrasting materials or textures meet the main hat body."
4917,Tulle or tutu skirts,0.92,False,0.9,0.9,,"The feature consistently highlights the voluminous, layered tulle fabric characteristic of tutus and tulle skirts across various colors and garment styles."
4887,Inflamed or irritated skin,0.92,False,0.9,0.9,,"The feature consistently highlights areas of redness, rash, and skin inflammation across various body locations including scalp, face, neck, and limbs."
4923,Tree canopy foliage,0.92,False,0.9,0.9091,,"The feature consistently highlights the leafy crown or canopy portions of trees across various tree types and seasons, focusing on the dense foliage area rather than trunks or branches."
4934,Circular light source or glowing orb,0.92,False,0.9,0.9,,"The feature consistently fires on luminous circular objects like lights, reflections, and glowing spheres regardless of color or context."
4903,dense clustered flower center stamens,0.92,False,0.9,0.9,,"The feature consistently highlights the tightly packed, intricate central disk florets or stamens that form the dense core of pincushion-like flowers."
4963,Plant stem or petiole junction,0.85,False,0.9,0.9,,"The highlighted regions consistently mark the central stem or petiole where leaves connect, visible as the lighter-colored cylindrical structure at the center of leaf rosettes across multiple plant species."
4894,torso/chest area of clothing,0.85,False,0.9,0.9,,The feature consistently highlights the central chest and torso region across various types of athletic and casual clothing worn by people.
4964,Artichoke bracts and scales,0.95,False,0.9,0.9,,"The feature consistently activates on the overlapping leafy scales (bracts) that form the characteristic layered structure of artichokes, both green and reddish varieties."
4935,Delicate curved petals or feathered structures,0.85,False,0.9,0.9091,,"The feature consistently highlights soft, ruffled, or feathered petal formations and delicate curved structures across flowers and feathered animals."
4960,red strawberry flesh and texture,0.92,False,0.9,0.8889,,"The feature consistently highlights the red interior tissue and cross-sectional surfaces of strawberries across fresh, processed, and prepared contexts."
4973,small clustered flowers blooming,0.92,False,0.9,0.9,,"The feature consistently highlights dense clusters of small flowers in bloom, particularly pink/white floral clusters on branches and shrubs during spring flowering season."
4991,car windshield,0.95,False,0.9,0.9091,,The feature consistently highlights the upper front windshield area of vehicles across diverse car models and lighting conditions.
4988,Dial gauge numerical scale markings,0.92,False,0.9,0.9,,The feature consistently activates on the printed numerical scales and graduation marks found on analog measuring instrument dials.
5014,Flower stamens and reproductive structures,0.92,False,0.9,0.9,,"The red boxes consistently highlight the yellow stamens, anthers, and central reproductive organs of blue flowers, regardless of viewing angle or background."
4983,Upholstered furniture and soft seating,0.92,False,0.9,0.9091,,"The feature consistently highlights sofas, chairs, armchairs, and other fabric-covered seating pieces across diverse interior settings."
4993,volcanic rock and lava,0.85,False,0.9,0.8889,,"The highlighted regions consistently show dark volcanic rock, basalt, lava fields, and volcanic terrain across diverse geographic settings."
5047,Thin woody stems and branches,0.85,False,0.9,0.9091,,"The feature consistently highlights thin, linear plant stems, twigs, and branch structures across various vegetation contexts."
5028,volcanic eruption plume and smoke,0.95,False,0.9,0.8889,,The feature consistently activates on volcanic ash clouds and steam plumes erupting from volcano summits across diverse volcanic landscapes.
5013,flower stamens and pistils,0.92,False,0.9,0.9,,"The feature consistently highlights the dense, protruding reproductive structures at the center of flowers, which are tubular or columnar stamens and pistils across various flower types and colors."
4997,Liquid oils and condiments,0.85,False,0.9,0.8889,,"The feature consistently highlights clear or golden liquid substances in bowls, glasses, and bottles - primarily oils, vinegars, and liquid condiments used in cooking."
5061,Snow-covered mountain peaks and ridges,0.92,False,0.9,0.9091,,The feature consistently activates on prominent snow-capped mountain summits and high-altitude ridgelines with white snow coverage against darker rock or sky.
5048,Ornate architectural spires and towers,0.92,False,0.9,0.8889,,"The feature consistently highlights pointed, vertically-oriented architectural elements such as church spires, temple towers, and building pinnacles across religious and historic structures."
4995,Tall straight tree trunks,0.92,False,0.9,0.8889,,"The feature consistently fires on vertical tree trunks, particularly tall coniferous trees with straight, prominent vertical lines that extend through the image."
5033,Fern leaflet or pinnate frond segment,0.92,False,0.9,0.9,,"The feature consistently highlights small individual leaflets or segments along the rachis of fern fronds, capturing the characteristic pinnate leaf structure."
5008,binocular focus wheel or center bridge,0.92,False,0.9,0.8889,,The red highlights consistently mark the central focusing mechanism or bridge connecting the two barrels of binoculars across all images.
4958,Water droplets and liquid splashes,0.92,False,0.9,0.9,,"The feature consistently highlights spherical water droplets, liquid splashes, and rippling water surfaces across all color and lighting conditions."
5065,scuba diver in wetsuit,0.92,False,0.9,0.8889,,The red highlights consistently mark human divers wearing dark wetsuits and diving gear in underwater scenes across all montage tiles.
5069,Tree canopy foliage,0.92,False,0.9,0.8889,,"The feature consistently fires on dense leafy tree canopies across various species, seasons, and contexts."
5114,Bare tree branches and trunks,0.92,False,0.9,0.9,,"The feature consistently highlights skeletal or leafless woody plant structures, focusing on exposed branch patterns and trunk areas across diverse tree species and environments."
5123,Browned or crusted food surfaces,0.85,False,0.9,0.9091,,"The feature consistently highlights golden-brown, caramelized, or charred exterior surfaces on cooked foods including meat, baked goods, fried items, and mushrooms."
5112,Creamy soup garnish or topping,0.92,False,0.9,0.9,,"The red highlights consistently mark white or light-colored garnishes (sour cream, yogurt, crème fraîche, bread cubes, herbs) placed on top of various soup surfaces."
5136,Ocean waves and white water,0.92,False,0.9,0.9,,"The feature consistently detects breaking waves, wave foam, and turbulent white water across diverse beach and marine scenes."
5098,Fine feathery or needle-like foliage,0.85,False,0.9,0.9,,"The feature consistently highlights delicate, fine-textured plant leaves with thin branching patterns, characteristic of ferns, feathery evergreens, or similar ornamental foliage."
5094,new stem growth or young shoots,0.72,True,0.9,0.9,,"The feature activates on emerging plant growth including new stems, shoots, and tender branching points, though some tiles show broader stem/branch regions rather than exclusively new growth."
5155,Weeping willow drooping branches,0.92,False,0.9,0.9,,"The feature consistently activates on the characteristic long, thin, downward-hanging branches of weeping willow trees."
5131,beverage bottle labels and branding,0.85,False,0.9,0.9,,"The feature consistently highlights the decorative labels, text, and branding elements on bottles of various beverages including beer, wine, juice, and other drinks."
5168,Arched doorways and entrances,0.85,False,0.9,0.8889,,"The feature consistently highlights arched architectural openings including doorways, archways, and entrance portals across diverse architectural styles."
5172,handlebar or control handle,0.85,False,0.9,0.8889,,"The red highlights consistently mark the grip handles, steering bars, or push handles that users operate to control lawn care equipment."
5164,Fabric texture and soft materials,0.85,False,0.9,0.9091,,"The feature consistently highlights soft, woven or knitted textile surfaces including pillows, blankets, cushions, and fabric edges with visible weave patterns or soft folds."
5138,bodies of water and lakes,0.85,False,0.9,0.9,,"The feature consistently highlights lakes, ponds, and water bodies across diverse landscape contexts, from Alpine valleys to agricultural plains."
5195,Flower petals and stamens,0.92,False,0.9,0.9091,,"The feature consistently fires on the delicate, intricate structures of flower petals and central reproductive organs (stamens/pistils) across diverse floral species."
5156,Rooflines and roof structures,0.85,False,0.9,0.8889,,"The feature consistently highlights the upper roof portions of buildings, including pitched roofs, roof edges, and roof materials across various architectural styles."
5198,Dome structures on buildings,0.85,False,0.9,0.8889,,"The feature consistently highlights domed architectural elements across diverse classical and religious buildings, focusing on the rounded cupola/dome forms at the top of structures."
5184,Motorcycle engine and motor block,0.92,False,0.9,0.9,,Red highlighted regions consistently mark the visible engine/motor components on various motorcycle and small motorized vehicle types.
5192,Sky and atmospheric horizon,0.92,False,0.9,0.9091,,"The feature consistently highlights the upper portion of images where sky, clouds, and distant atmospheric elements appear, regardless of landscape type or composition."
5210,Light wood grain texture,0.92,False,0.9,0.8889,,"The feature consistently activates on visible wood surfaces with warm, light-colored grain patterns, regardless of object type or context."
5203,Cooked rice grains texture,0.92,False,0.9,0.9091,,"The feature consistently activates on the granular, cooked rice texture visible in various rice dishes, regardless of preparation style or additional ingredients."
5202,Product labels and text on packaging,0.85,False,0.9,0.9,,"The feature consistently highlights rectangular label regions containing text, branding, and product information on jars, bottles, and containers."
5206,Metal edge or rim,0.85,False,0.9,0.9,,"The feature consistently fires on metallic edges, rims, and borders of various objects across different contexts."
5205,Brand name text on labels,0.85,False,0.9,0.9091,,The feature consistently highlights the prominent brand/product name typography printed on bottle and jar labels across various beverages and condiments.
5212,Small-scale regular repeating pattern texture,0.92,False,0.9,0.9,,"The feature consistently activates on densely packed, uniform, repeating geometric or dot patterns at fine scales across varied materials and colors."
5225,Electronic device power connectors and ports,0.85,False,0.9,0.9,,"The highlighted regions consistently mark charging ports, power connectors, audio jacks, and cable connection points on various electronic devices and instruments."
5227,Dense green foliage and vegetation,0.85,False,0.9,0.9091,,"The feature consistently activates on areas with thick, concentrated green plant matter including leaves, ivy, moss, and dense shrubs across diverse natural settings."
5232,Melted or cooked cheese layers,0.85,False,0.9,0.8889,,"The feature consistently activates on melted, stringy, or layered cheese visible in cross-sections of sandwiches and baked goods."
5218,Green leafy vegetable leaves,0.92,False,0.9,0.9091,,"The feature consistently activates on bright green, elongated leafy vegetables like bok choy, green beans, and Chinese greens in various cooked dishes."
5269,flower center stamen and reproductive structures,0.92,False,0.9,0.8889,,"The red highlights consistently mark the central disk, stamens, and reproductive organs of nasturtium flowers across all variations."
5238,Gun trigger and trigger guard,0.95,False,0.9,0.8889,,The highlighted regions consistently mark the trigger mechanism and surrounding trigger guard area across various firearm types.
5209,Clear blue sky regions,0.85,False,0.9,0.9,,"The feature consistently highlights patches of open, cloudless blue sky appearing in the upper portions of images across diverse landscapes and weather conditions."
5272,Rabbit ears,0.92,False,0.9,0.9,,The red highlights consistently mark the distinctive upright ear structures of rabbits across various images and contexts.
5257,Ceiling and overhead architectural elements,0.85,False,0.9,0.9,,"The feature consistently activates on ceilings, vaults, domes, and overhead structural elements across diverse interior spaces including churches, warehouses, halls, and galleries."
5127,fishing rod or pole,0.92,False,0.9,0.8889,,"The red highlights consistently mark fishing rods, poles, or fishing equipment visible across various fishing scenes and catch contexts."
5185,thistle flower spiky center stamens,0.92,False,0.9,0.9,,"The feature consistently highlights the dense, radiating spiky stamens and central disk of thistle flowers, focusing on their characteristic needle-like structures."
5252,Orchid flower center column structure,0.92,False,0.9,0.9091,,"The red highlights consistently mark the central reproductive column (column/gynostemium) of orchid flowers, which features a distinctive white or contrasting-colored central structure with the anther and stigma."
5253,Flower blooms and blossoms,0.92,False,0.9,0.8889,,"The feature consistently highlights flowering plants and flower clusters across diverse species, colors, and botanical contexts."
5246,Cooked meat protein surfaces,0.85,False,0.9,0.8889,,"The feature consistently highlights cooked meat dishes including chicken, beef, and processed meat products with characteristic browned, textured surfaces."
5274,Cooked egg and egg-based dishes,0.85,False,0.9,0.9,,"The feature consistently highlights eggs in various forms: fried eggs, scrambled eggs, egg-based dishes like omelets and deviled eggs, and egg-containing baked goods, with yellow/golden coloring being characteristic."
5277,Caramelized or burnt sugar surface,0.92,False,0.9,0.9,,"All highlighted regions show the characteristic dark brown, crispy, or caramelized top layer of custard desserts, crème brûlée, or similar baked goods with a torched or caramelized sugar crust."
5292,clustered berries or drupelets,0.95,False,0.9,0.8889,,"The feature consistently fires on dense clusters of small, round berries (red currants, black currants, blueberries, rowan berries) with multiple spherical fruits grouped together on stems."
5284,Legume pods and seed pods,0.92,False,0.9,0.8889,,"The feature consistently highlights elongated seed pods characteristic of legumes (beans, peas, soybeans) and related plants in various stages of maturity and desiccation."
5351,"Bare human skin, arms and legs",0.92,False,0.9,0.9091,,"The feature consistently activates on exposed skin of limbs, particularly arms and legs in various poses and lighting conditions."
5350,Layered ruffled flower petals,0.92,False,0.9,0.9,,"The feature consistently activates on the tightly clustered, overlapping petal structures characteristic of roses, dahlias, and similar full-petaled flowers."
5343,specular highlights on curved fruit surfaces,0.92,False,0.9,0.9091,,"The feature consistently activates on bright reflective spots on the glossy, rounded surfaces of apples and berries."
5360,Skirt or dress hem region,0.92,False,0.9,0.8889,,"All red highlights consistently mark the lower edge of skirts or dresses, specifically the hem area where garments end above the knee or mid-leg."
5297,corn kernel texture pattern,0.92,False,0.9,0.9,,"The feature consistently highlights the bumpy, gridded surface texture of corn kernels across all highlighted regions, regardless of corn color or viewing angle."
5361,small round granular seeds or berries,0.92,False,0.9,0.9,,"The feature consistently activates on densely packed, spherical food items like lentils, berries, quinoa, and similar grain or seed textures."
5265,Animal rear end and hindquarters,0.92,False,0.9,0.9,,"The red highlights consistently mark the back portions, rumps, and rear legs of various animals including dogs, cats, horses, deer, and other creatures."
5354,Small clustered round structures,0.85,True,0.9,0.9,,"The feature activates on visually diverse small rounded or bulbous forms arranged in clusters, including flower stamens, berries, seed pods, and spherical food items, suggesting detection of clustered circular/rounded morphologies rather than a specific semantic object."
5366,Cooked egg surface texture,0.85,False,0.9,0.9,,"The feature consistently activates on the golden-brown, cooked egg surfaces in baked dishes, casseroles, and egg-based preparations."
5345,mushroom gill structure,0.95,False,0.9,0.9,,"The feature consistently highlights the radial gill/lamella patterns on the underside of mushroom caps, which are the thin radiating blade-like structures visible beneath the fungal fruiting body."
5364,aircraft landing gear wheels,0.95,False,0.9,0.8889,,The red highlights consistently mark the landing gear and wheels of various aircraft types across all 16 examples.
5401,Metal chain or wire connector,0.92,False,0.9,0.9,,"The red highlights consistently mark thin metal chains, wires, or string-like connectors linking components together in various tea infuser and utensil designs."
5389,Pendant hanging flower buds and fruits,0.92,False,0.9,0.9,,"The feature consistently activates on drooping, bell-shaped or clustered reproductive structures (flowers, fruits, seed pods) that hang downward from stems or branches."
5412,Circular membrane or drum head,0.92,False,0.9,0.9,,"The feature consistently activates on taut, circular fabric or synthetic membranes that form the functional surface of percussion instruments and industrial equipment."
5378,Panda face and head region,0.92,False,0.9,0.9,,"The feature consistently highlights the facial area and head of giant pandas, particularly their distinctive black and white facial markings."
5404,mechanical button or push mechanism,0.85,False,0.9,0.8889,,"The feature consistently highlights small rectangular mechanical buttons or press mechanisms found on staplers, rotary phones, and other vintage mechanical devices."
5390,Bumpy textured surface with small protrusions,0.85,False,0.9,0.9091,,"The feature consistently highlights areas with visible bumpy, granular, or pitted textures characterized by small raised bumps or roughness on various surfaces including skin, food, and other materials."
5388,antenna structures and elements,0.92,False,0.9,0.8889,,"The feature consistently fires on linear radiating or branching antenna elements, whether man-made transmission antennas, plant stems with branching patterns, or similar linear structures with perpendicular projections."
5400,transparent liquid in drinking glass,0.92,False,0.9,0.9,,"The feature consistently activates on clear or translucent beverages (wine, cocktails, water) contained within glass vessels, focusing on the liquid itself rather than the glass structure."
5430,Alpine meadows and grassy slopes,0.85,False,0.9,0.9091,,"The feature consistently highlights green grassy areas and flowering meadows in mountainous alpine terrain, focusing on herbaceous vegetation at high elevation."
5429,Clustered needle-like foliage texture,0.85,False,0.9,0.9,,"The feature consistently activates on dense, fine-textured vegetation with thin needle or feather-like leaves arranged in clusters, characteristic of conifers and certain shrubs."
5452,Small-scale clustered foliage texture,0.92,False,0.9,0.8889,,"Feature consistently activates on dense, fine-grained leafy vegetation with tightly grouped small leaves forming compact clusters, such as herbs, groundcover, and small shrubs."
5373,Knitted or crocheted fabric texture,0.95,False,0.9,0.8889,,"The feature consistently highlights woven, knit, or crochet textile surfaces characterized by regular stitch patterns and raised fabric texture."
5462,unopened flower buds and seed pods,0.92,False,0.9,0.9,,"The feature consistently highlights closed/immature floral structures including buds, immature pods, and developing seed capsules across diverse plant species."
5489,Architectural doorways and entrances,0.85,False,0.9,0.8889,,"The feature consistently highlights door frames, arches, and entrance thresholds of buildings, ranging from residential doors to grand architectural openings."
5511,Dense tree canopy foliage,0.92,False,0.9,0.9,,"The feature consistently fires on the thick, leafy upper portions of trees where branches and leaves create dense green coverage."
5505,Fine repeating geometric pattern texture,0.85,False,0.9,0.9,,"The feature consistently fires on dense, small-scale repeating geometric designs that create uniform textured surfaces across fabrics and textiles."
5502,spherical produce arranged in grid pattern,0.92,False,0.9,0.9,,"The feature fires on round fruits and vegetables (onions, oranges, tomatoes, berries, apples) densely packed and viewed from above, highlighting their spherical shapes and repetitive arrangement."
5518,Tree trunk and lower trunk region,0.85,False,0.9,0.9091,,"The red highlights consistently mark the dark woody trunk area at the base or mid-section of trees, distinguishing the structural support from the canopy foliage above."
5528,Sand dune ripple texture,0.92,False,0.9,0.8889,,The feature consistently activates on fine parallel linear patterns characteristic of wind-formed ripples on sand dunes across various lighting conditions and dune colors.
5531,Spoon utensils,0.92,False,0.9,0.8889,,"The highlighted regions consistently mark spoons among flatware settings, showing the feature responds to the distinctive bowl-shaped head of spoon utensils."
5562,fruit seed cavity interior,0.85,False,0.9,0.9091,,"The feature consistently highlights the central seed chambers or hollow cavities within melons, pumpkins, and similar fruits."
5557,RV/Trailer rear bumper or hitch area,0.85,False,0.9,0.8889,,"Red highlights consistently mark the lower rear section of recreational vehicles and trailers, typically the bumper, hitch connection, or rear storage compartment area."
5380,Translucent or semi-transparent food items,0.72,True,0.9,0.9,,"The feature primarily highlights gelatinous, translucent, or boiled/steamed items like dumplings, wontons, seafood, and gelatin-based foods that have a glossy, see-through or semi-opaque appearance in broth or liquid."
5521,Curved circular roads and roundabouts,0.92,False,0.9,0.8889,,"The feature consistently highlights curved, circular, or ring-shaped road infrastructure, particularly roundabouts and circular planning patterns visible in urban/suburban layouts from aerial view."
5545,distant urban skyline cityscape,0.85,False,0.9,0.8889,,"The feature consistently fires on clusters of buildings and skyscrapers viewed from a distance, typically appearing as compressed horizontal bands of architecture on the horizon."
5552,Flower centers and stamens,0.92,False,0.9,0.9091,,"The feature consistently highlights the central reproductive structures of flowers, including stamens, pistils, and the innermost petal regions where floral centers are concentrated."
5592,leaf vein patterns and striations,0.85,False,0.9,0.8889,,"The feature consistently highlights linear vein structures and parallel striations visible on leaves, plant surfaces, and foliage across various contexts."
5568,Human face or facial features,0.92,False,0.9,0.9,,"The red highlights consistently mark facial regions including faces, eyes, mouths, and cheeks across diverse image contexts (portraits, sculptures, artifacts, paintings)."
5596,trackball or spherical pointing device,0.92,False,0.9,0.8889,,The feature consistently activates on the prominent spherical or ball-shaped input mechanisms found on trackball mice and similar pointing devices.
5591,Backpack front pocket or patch,0.92,False,0.9,0.8889,,"The feature consistently fires on rectangular pockets, patches, or compartments located on the front surface of backpacks across various styles and colors."
5576,Banana fruit surface,0.92,False,0.9,0.8889,,"The feature consistently highlights the smooth, curved yellow surface of bananas across diverse image compositions and lighting conditions."
5614,Tool handles and grips,0.85,False,0.9,0.8889,,"The feature consistently fires on the grip/handle portions of various tools including screwdrivers, wrenches, brushes, and other implements where the hand-contact area is located."
5619,Animal nose,0.92,False,0.9,0.8889,,"The red highlights consistently mark the nasal area of various animals including cats, dogs, and other mammals, capturing the nose as a distinct facial feature."
5621,circular mesh or lattice patterns,0.85,False,0.9,0.8889,,The feature consistently activates on circular or radial grid-like structures with interlocking curved or straight lines forming enclosed compartments.
5593,Round smooth fruit surface,0.85,False,0.9,0.9,,"The feature consistently highlights curved, spherical surfaces of round fruits like apples, eggplants, passion fruit, and cherries, capturing the smooth bulbous form characteristic of whole fruits."
5611,distant mountains and ridgelines,0.92,False,0.9,0.9091,,The feature consistently highlights mountain ranges and layered ridge formations in the middle-to-far distance across diverse landscape photographs.
5631,Stage lighting and theatrical spotlights,0.92,False,0.9,0.9,,"The feature consistently fires on bright, focused light beams and spotlights used in performance venues, concerts, and theatrical productions."
5608,Theater screens and projection surfaces,0.92,False,0.9,0.8889,,The feature consistently highlights large white or light-colored projection screens and display surfaces in theater/auditorium settings.
5635,leaf veins and vein patterns,0.85,False,0.9,0.8889,,"The red highlights consistently mark areas with visible leaf vein networks, particularly the radial or branching vein structures visible on individual leaves across various plant types."
5651,Car headlights and front bumper area,0.92,False,0.9,0.9091,,The red highlights consistently mark the front-facing headlight regions and surrounding bumper area of vehicles across all 16 images.
5626,Fine crack or vein patterns,0.85,False,0.9,0.8889,,"The feature consistently fires on intricate, thin linear networks that form web-like or branching patterns, whether in stone, marble, ceramic surfaces, or natural materials."
